"","System","River","ReturnYear","Total_Returns","AgeClass_0.1","AgeClass_0.2","AgeClass_0.3","AgeClass_0.4","AgeClass_0.5","AgeClass_1.1","AgeClass_1.2","AgeClass_1.3","AgeClass_1.4","AgeClass_1.5","AgeClass_2.1","AgeClass_2.2","AgeClass_2.3","AgeClass_2.4","AgeClass_3.1","AgeClass_3.2","AgeClass_3.3","AgeClass_3.4"
"207","Bristol Bay","Kvichak",1983,21496871.5657005,0,0,6.67203367132774e-09,0,0,1374.28127294108,18868217.3548323,1063135.97082251,6.67203133389101e-09,0,69687.4489251128,1372782.63166378,121673.878183841,6.67203133389101e-09,0,4.44801797677056e-09,4.44802244685191e-09,0
"208","Bristol Bay","Kvichak",1984,23930917.9594445,0,0,8.5232215299991e-09,4.26713311270127e-09,0,0,2539066.59168197,2470065.01013749,8.53426622542202e-09,0,13602.8583166852,17920528.0470085,987655.452299806,0,0,8.50298727414191e-09,8.5232215299991e-09,0
"209","Bristol Bay","Kvichak",1985,14093497.2886078,0,0,5260.61352894361,0,0,3.92480686239127e-09,745204.880337452,1385037.26297717,3.924922930106e-09,0,3.92480686239127e-09,8291131.05502916,3664906.08951518,3.924922930106e-09,0,3.92501451766264e-09,1957.38721986888,0
"210","Bristol Bay","Kvichak",1986,2012448.61164036,0,0,2.16016775761852e-09,0,0,909.035453072869,492725.220202652,188998.296795344,2963.28645240393,0,530.635307810801,962184.743911971,364137.393517099,2.16330005230956e-09,0,2.16152193846479e-09,0,0
"211","Bristol Bay","Kvichak",1987,10318113.2551303,968.797136142652,6.31701249999348e-09,6.30640105651457e-09,2.51578229239952e-09,0,3.820244427117e-09,9267004.55534506,385822.910209325,3.77367343911666e-09,0,2975.84575186305,514201.0486565,147140.098031387,2.51578229239952e-09,0,3.79020750020304e-09,0,0
"212","Bristol Bay","Kvichak",1988,6860048.61236509,0,3827.45086049738,1184.40414731533,2.1783620710883e-09,0,7558.72602900398,2578692.80069278,2995169.76133723,4844.0764572308,0,46572.4199975416,1111077.28268785,111121.69015563,2.1783620710883e-09,0,2.17694144753843e-09,2.17756725401237e-09,0
"213","Bristol Bay","Kvichak",1989,20484408.0004728,0,1587.56038814736,6640.510988188,6.65313408521202e-09,0,4.47163553986166e-09,1051304.82291986,1438442.50166142,4091.96516537744,1.32678661678509e-08,36966.3804388296,17559241.7863788,386132.472532183,6.65313408521202e-09,4.47163553986166e-09,4.4426070467616e-09,4.44183703722143e-09,0
"214","Bristol Bay","Kvichak",1990,18192988.9596541,0,28974.2624325333,22026.8314552108,0,0,7294.42560205342,652916.622529594,959015.790900485,9.43234379416995e-09,0,4.76627275555421e-09,14851620.6994626,1663050.62238422,8089.70488736954,0,4.73175848261481e-09,4.72291280842794e-09,0
"215","Bristol Bay","Kvichak",1991,8613126.79315834,0,8518.16948857999,55116.4433630764,371.228480372931,0,6197.61222548967,4715391.65107696,868158.917998469,3134.18761091773,0,32611.8788612374,1539423.85730161,1382907.30562953,3.86960455047468e-09,0,1295.54112209024,3.86817674706523e-09,0
"216","Bristol Bay","Kvichak",1992,10628639.8065646,0,31828.455428621,23769.260024637,6575.38319192588,0,3333.19576178907,3035791.52389429,2193830.71264806,22539.6981875725,0,17857.5404533036,4276085.75760363,1007435.7119005,8513.45152961269,0,4.68066521666186e-09,1079.11594065577,0
"217","Bristol Bay","Kvichak",1993,8064870.93020834,0,5138.25148093314,59852.4957986372,981.354248910715,0,2740.68459058778,1860643.86705856,1958434.41272523,3167.84567306744,0,146492.581695451,3698337.32271235,329082.114224602,5.09425182202934e-09,0,5.09424380808893e-09,5.09424764383698e-09,0
"218","Bristol Bay","Kvichak",1994,21592336.7833691,0,4.85156084489215e-09,7655.95639390928,1909.70997451032,0,1129.5772153888,1635679.81816017,1072382.73567232,1920.25529877169,0,82362.8735844383,18335388.8386841,453907.018385498,4.87704430596042e-09,0,4.85156084489215e-09,4.87759346303247e-09,0
"219","Bristol Bay","Kvichak",1995,28426663.0971022,0,3450.15638372219,2556.18570885535,8.99276076230685e-09,0,0,2192435.47131083,890766.528272166,5.9951738408483e-09,0,1940.0294453092,22046413.9434309,3276620.61265222,5.9951738408483e-09,0,12480.1698981702,5.99531390684792e-09,0
"220","Bristol Bay","Kvichak",1996,4474670.1871751,0,0,3727.13358975596,3.263608636205e-09,0,229.693582572667,651582.687252569,1181693.15116645,3.263608636205e-09,0,2138.09363863227,1008515.73343956,1626783.69450554,3.263608636205e-09,0,3.26382167403941e-09,3.26197616640749e-09,0
"221","Bristol Bay","Kvichak",1997,2392217.58378593,0,4.60936224920537e-05,0.00199929588595,0.000313938026283528,0,1846.66668308248,1087088.05581493,300635.187870466,12027.4059607916,0,678.337366767972,751845.117502997,236952.149820738,1144.65525181688,0,0.000227752669585235,0.00492726089385966,0
"222","Bristol Bay","Kvichak",1998,3811020.54992795,0,0,3.04751041796474e-09,2571.05108443688,0,17605.4118429777,2023631.03936713,873115.774861855,1.52336694250619e-09,0,47953.4540754297,683919.411290515,162224.407405591,2.28505041375981e-09,0,2.28692434493378e-09,2.28563281347329e-09,0
"223","Bristol Bay","Kvichak",1999,13203151.6074049,0,0,0,0,0,0,7737952.02207543,1062071.60333619,4918.43288591109,0,3.53387605278922e-09,3920260.54867729,477949.00043002,1.23668027481926e-08,0,3.53344179387558e-09,3.53335490901793e-09,0
"224","Bristol Bay","Kvichak",2000,3569959.42104111,0,0,0,15.6894656262001,0,0,547555.939104106,2098055.6476268,94.1367937593042,0,0,677133.031946363,247104.976104451,0,0,2.10365376851572e-09,2.10365963920004e-09,0
"225","Bristol Bay","Kvichak",2001,1940224.70834125,0,0,73.3836611093551,0,0,58.7069288887365,159364.714192619,1651817.78641507,7703.19741986663,1.86447146215323e-09,14.6767322231234,24302.420013975,96801.7625841593,88.0603933330962,0,1.2483230379016e-09,1.2485099561547e-09,0
"226","Bristol Bay","Kvichak",2002,897873.611039126,0,14.3084908718119,0,0,0,370.104087207093,375942.275188152,140515.836672732,9155.27518889863,0,638.135609259161,342016.937402607,27655.7467201827,1500.60347028823,1.2526292467148e-09,50.0797180525942,14.3084908730645,0
"227","Bristol Bay","Kvichak",2003,2001790.18595576,0,0,0,0,0,15.5616537955945,1010493.43929947,422187.122837543,575.781190381218,1.54560982289606e-09,51079.32601503,343819.119616924,173308.602266727,62.2466151777271,0,248.986460706271,1.54690941073608e-09,0
"228","Bristol Bay","Kvichak",2004,8091278.30934923,0,0,17.5613178285529,0,0,0,1884667.87736433,278784.258858939,18295.8330532142,0,3.77050698484909e-09,5815822.76878839,93558.6819483327,123.419936708105,0,3.774767882077e-09,3.77534489511281e-09,7.9080814750604
"229","Bristol Bay","Kvichak",2005,2867678.88859573,0,0,19.4441344189765,0,0,3390.69693475351,633259.026961788,1264567.00289689,12362.325138735,0,1450.35672365002,742842.990470394,208249.328913572,2.72350198249116e-09,0,1537.71642151949,2.72336094401331e-09,0
"230","Bristol Bay","Kvichak",2006,5715389.79610706,0,9968.76712117356,4.03259405479412e-09,1783.56656247289,0,3846.73672084768,2456932.18694439,2051098.47023304,1992.13965671822,0,2385.72144724474,819689.213281803,367259.346565094,60.756921011923,0,312.133732252854,60.7569210132676,0
"231","Bristol Bay","Kvichak",2007,5917491.96338967,0,0,0,0,0,0,3595854.01013122,1265247.02367751,12833.8656797666,0,3.28684215563411e-09,142426.304356772,901130.75954439,3.28071260745806e-09,0,3.28250259443641e-09,3.2805848005315e-09,0
"232","Bristol Bay","Kvichak",2008,6032351.80402454,0,0,3.31399311936349e-09,3.3137925805688e-09,0,4315.98892990924,4799243.53936282,1186521.23070345,623.591531027634,3.31416614630264e-09,3.31485859461434e-09,31398.6581417281,10248.7953555799,3.3137925805688e-09,0,3.31405670861838e-09,3.31399311936349e-09,0
"233","Bristol Bay","Kvichak",2009,6961784.09424465,0,0,0,0,0,2910.88271860497,1254242.5550963,2931163.79928249,9276.59220494313,0,3.2916481614597e-09,2634425.85403184,129764.410910465,3.28315698758421e-09,0,3.28478674427743e-09,0,0
"234","Bristol Bay","Kvichak",2010,10779329.0666532,0,0,3.12692232980184e-09,3.12679459055801e-09,0,3.12874022961581e-09,3663815.12406944,2033447.41170725,9.38038377167444e-09,0,3.12874022961581e-09,4527247.8635668,554818.667309667,3.12679459055801e-09,0,9.38168239474789e-09,0,0
"235","Bristol Bay","Kvichak",2011,7228364.43811304,0,0,1.92681527580629e-08,2.56856507298795e-09,0,0,1542519.61604364,2701997.16980604,8367.21090810645,0,24304.7110186645,1197114.77601078,1754060.95432576,1.41271079003936e-08,0,3.85471497396856e-09,6.42271758671744e-09,0
"236","Bristol Bay","Kvichak",2012,12269042.282635,0,0,5361.71635579695,1768.02089535328,0,0,2680276.84883561,1853138.5504593,1879.05015033539,0,2521.16007667278,6975694.85383046,746953.270896899,1159.0487065719,0,289.762427949248,2.87065340210405e-09,0
"237","Bristol Bay","Kvichak",2013,6325832.5506333,0,0,0,2.17086936077512e-08,0,3046.77577356257,741126.904984555,1931316.27522207,5956.06097048843,2.0844751617251e-06,11614.0455213621,1247831.25991962,2380396.53009255,4285.17381599942,0,9.27564281609032e-09,259.524330974079,0
"238","Bristol Bay","Kvichak",2014,17609473.737241,0,0,302.972012548071,0,0,4590.98176056788,6056268.63210217,1002139.74787987,30157.6395309263,0,87433.1591459845,9731029.15918795,679367.620011474,15623.1716477394,0,2560.65396177918,3.30055898768259e-09,0
"239","Bristol Bay","Kvichak",2015,23103789.6874049,0,7703.31030263389,36.4918788981049,0,0,21301.0261316663,2846068.63972276,5544927.75611702,5283.87874815319,0,43950.3444786463,13230425.1395913,1396185.01086911,0,0,7908.08956473697,0,0
"240","Bristol Bay","Kvichak",2016,14195449.4202825,0,0,0,0,0,2615.71211105508,8590994.49963888,2168999.19073739,4.4611302402675e-09,0,3701.59332677488,2573729.23298511,851679.142034512,4.4611302402675e-09,0,3730.04944880064,4.45825816351667e-09,0
"241","Bristol Bay","Kvichak",2017,7250329.09286718,0,0,0,0,0,9832.29644933951,3713931.1999689,2635003.48041849,48.7017993005396,0,2155.09602778341,397152.816428096,491949.802593286,0,0,251.543962926219,4.15521905717742,0
"242","Bristol Bay","Kvichak",2018,7466680.00502659,0,0,0,0,0,4226.63751894376,4484066.15121177,2789273.85254593,1907.51124126054,8.5994394271596,4882.90127903163,38269.3904294152,143170.080950416,552.858055181794,0,0,322.022355215182,0
"243","Bristol Bay","Kvichak",2019,7936268.78926357,0,0,0,0,0,3010.93665441462,5743118.16955358,2072930.0898514,13158.6331883232,0,0.352971300990848,71801.7612738147,32242.8981409941,0,0,0,5.947629746082,0
"244","Bristol Bay","Kvichak",2020,9866664.59773981,0,0,0,0,0,1510.99094289287,2659890.63181736,7068370.86263619,14260.0183103611,0,4.72862378536807e-09,119279.235687259,3352.85834573492,0,0,4.72777241518868e-09,0,0
"245","Bristol Bay","Kvichak",2021,8907367.51545088,1.05135383462656e-06,1.05103100532423e-06,1.05092814523161e-06,1.0508372452972e-06,1.05007556165815e-06,12734.7865283423,6164745.28905355,1895608.64476637,4889.16607067931,1.05007556165815e-06,8431.53745035109,577513.289703495,243444.801521669,0.000345916465019352,1.05135383462656e-06,1.05103100532423e-06,1.05092814523161e-06,1.0508372452972e-06
"246","Bristol Bay","Kvichak",2022,13647265.5890852,1.04449762391799e-06,1.04327703819582e-06,1.04308006265525e-06,1.04307411488826e-06,1.04438701929108e-06,1.04449762391799e-06,6416570.51960836,4963345.92370977,1138.63973635802,1.04438701929108e-06,1.04449762391799e-06,2091249.88189205,174283.25566041,1.04307411488826e-06,1.04449762391799e-06,677.368465765823,1.04308006265525e-06,1.04307411488826e-06
"247","Bristol Bay","Kvichak",2023,8759375.67034278,1.01582422165593e-06,1.01569481851204e-06,1.01566311585962e-06,1.01567416284097e-06,1.01580082794876e-06,11391.8167406766,1233550.99148997,5597038.68300841,9247.41646576124,1.01580082794876e-06,2921.05191842869,367103.98740079,1536242.24092957,1759.49980864904,1.01582422165593e-06,119.982571380057,1.01566311585962e-06,1.01567416284097e-06
"248","Bristol Bay","Kvichak",2024,12207052.9844853,1.02236844616724e-06,1.02196423790772e-06,1.02182524308438e-06,1.02181003610933e-06,1.0210835405812e-06,0.000337785432790578,9939082.92495256,1169655.81357598,2070.59243648399,1.0210835405812e-06,0.000334864881003972,766422.783018938,319582.192921434,9907.26611924437,1.02236844616724e-06,331.410778794908,1.02182524308438e-06,1.02181003610933e-06
"249","Bristol Bay","Naknek",1963,1796531.00832562,0,0,0,0,0,0,486708.046209008,140335.027330756,452.496788743662,0,7813.44791142701,597027.884070663,563156.164569179,225.061159629828,0,812.880286117971,9.59434669108084e-08,0
"250","Bristol Bay","Naknek",1964,1943395.17687868,0,3.18734452353565e-08,112.720952415049,0,0,0,1072773.45843184,230912.963980456,98.0636549269063,0,4347.3174757782,532279.882946014,101204.339608585,0,0,1666.42981618631,1.24516515900743e-05,0
"251","Bristol Bay","Naknek",1965,1222067.3645475,0,0,6.47270260871495e-09,0,0,169.718122243648,112176.052645247,286245.422621693,6.47270137282038e-09,0,4331.49371526996,549352.743846639,266999.301422026,0,0,6.4726970413314e-09,2792.63217436672,0
"252","Bristol Bay","Naknek",1966,2884786.4946616,0,0,1.83998662892498e-09,0,0,0,130455.479242418,971787.012726111,2.76605304057993e-09,0,5808.64568426164,330857.292990636,1443356.30120338,1.84403536000628e-09,0,2521.76281478553,1.83998662892498e-09,0
"253","Bristol Bay","Naknek",1967,1555050.91365408,0,0,2.69705308113502e-09,0,0,742.751936718152,141943.787554161,262140.778054985,7771.39486852783,0,23215.3092907737,396108.297750545,721523.185406405,1605.40879195184,0,1.62343831601893e-09,3.23646369668986e-09,0
"254","Bristol Bay","Naknek",1968,1822083.25424686,0,0,2.37857476511969e-09,0,0,12877.185306211,342531.147158467,416187.280068774,1575.4188526139,0,34421.0693936044,700969.83052858,303500.941721074,1.97228095535047e-09,0,6576.20130525458,3444.17991228032,0
"255","Bristol Bay","Naknek",1969,2641101.3196531,0,2.1534137131593e-09,0,0,0,13371.0235626791,634432.36261284,256174.066292445,2.15166492247917e-09,0,37063.7623083752,1275540.20852643,418189.565153859,0,0,6330.33119646084,2.15392560103764e-09,0
"256","Bristol Bay","Naknek",1970,2689519.09394046,0,0,4.55606369061703e-09,0,0,0,918492.715897883,600345.068800867,0,0,2025.05901456717,854534.674284902,309691.934137989,0,0,4429.64180424567,4.55606369061703e-09,0
"257","Bristol Bay","Naknek",1971,3658033.57282386,0,5.8292599889432e-09,7.48990053332871e-09,4.1477793460757e-09,0,3584.57221490564,352459.442310703,2573069.50255624,2.82048995561179e-08,0,3786.90944592145,209617.749430165,515515.396865871,0,0,5.8292599889432e-09,6.65768936334813e-09,0
"258","Bristol Bay","Naknek",1972,1468384.33686538,0,0,2.57261919605094e-09,1.41642424592975e-07,0,2.24387509817402e-07,126410.371162024,522756.824735918,2999.7536618386,0,0,330689.348398898,485528.038906324,2.57531681066065e-09,0,2.24970550534153e-09,4.18050619408652e-09,0
"259","Bristol Bay","Naknek",1973,684258.617264956,0,0,1.45624105872229e-08,0,0,597.439817272077,45888.7158011447,202856.847762463,3.44277418044578e-09,0,4366.22468956906,88011.4566665741,342019.372081767,518.560446141296,0,2.89038388947053e-09,3.77955694484617e-09,0
"260","Bristol Bay","Naknek",1974,1474643.47703418,0,0,0,0,0,224.924711850223,161583.005489253,240153.290060842,257.020364658637,0,17756.1797907922,837020.678289628,216580.355449545,456.551925964347,0,611.470951647853,0,0
"261","Bristol Bay","Naknek",1975,3211149.76280038,0,0,0,0,0,2937.6726274664,349683.813048176,281375.696355816,0,0,17309.1467786041,1549927.8418581,1007864.57887377,2.48443081581906e-09,0,2051.01325844374,4.96727265507777e-09,0
"262","Bristol Bay","Naknek",1976,3200600.08532224,0,1.959796929084e-09,2.4828012887097e-09,0,0,0,228954.01877828,630688.134775319,0,0,35045.7568698816,1777139.50349528,504895.206741216,3.00904334352082e-09,0,17443.8581426129,6433.60651963801,0
"263","Bristol Bay","Naknek",1977,2912820.42239662,0,2.29284622973788e-09,1257.40650538559,0,0,1543.6011274811,610279.994285418,397107.996294443,1477.59488274786,0,254.932377735562,359615.215585859,1537578.3921498,0,0,1978.8822720653,1726.4069156775,0
"264","Bristol Bay","Naknek",1978,2256809.7992713,0,0,1.50523890742259e-09,1.04807598738487e-08,0,1028.94870011592,253898.573425739,715809.311593004,5083.59841998743,0,1832.3201198363,564688.753645758,676508.797967956,25169.9926402465,0,3617.87702547147,9171.62573317682,0
"265","Bristol Bay","Naknek",1979,2826605.63321608,0,3.81425823866698e-09,0,0,0,4277.45054260734,456699.190465581,393360.193527078,3.81984201869009e-09,0,11804.2118139818,1103750.0257328,850378.262483234,2646.6571685384,0,3.81425823866698e-09,3689.64148224537,0
"266","Bristol Bay","Naknek",1980,5080050.29788931,0,1.61555071871705e-07,3.83689199833977e-07,0,0,4428.82580910594,1013492.77841135,1630147.31145091,1.69402011985677e-05,0,4422.7672335837,1539430.16360167,880689.55011026,0,2.30807288246992e-08,7438.90125471329,2.07711446543433e-07,0
"267","Bristol Bay","Naknek",1981,8756831.23788455,0,0,4312.6812768789,0,0,393.054530019736,788791.185962141,4461321.03890039,0,0,0,1950161.36885234,1547265.50798596,0,0,4586.40037681834,4.17165116617971e-09,0
"268","Bristol Bay","Naknek",1982,4660805.78651175,0,0,2.54582198918803e-09,0,0,8951.03736957542,490173.614719831,2456927.56797946,24291.8103872053,0,9730.53469787976,145843.809275599,1520143.70354494,4743.7085372534,0,0,0,0
"269","Bristol Bay","Naknek",1983,3308264.24841943,0,0,4.44805988809255e-09,0,0,802.916020299968,1389278.69305605,949602.276928467,74909.3558277383,0,5950.05547355815,631141.112529188,242958.828581967,10680.3978572139,0,4.44806134744687e-09,2940.61214493954,0
"270","Bristol Bay","Naknek",1984,3876353.26508531,0,0,4.30421073467742e-09,4.29943877997752e-09,0,4917.33409049559,1059832.78749073,1322933.66374814,2206.20497897251,0,17348.8027243797,761179.388082813,704090.227885294,1393.6299949372,0,958.34263840655,1492.88345113526,0
"271","Bristol Bay","Naknek",1985,4237309.74564934,0,0,3.92535217117661e-09,0,0,5105.33506505373,772537.977071174,1633506.24524206,5049.53193367545,0,5872.94093030295,1344991.40531127,464176.512182224,3.92536200726632e-09,0,6069.79791356745,3.92535217117661e-09,0
"272","Bristol Bay","Naknek",1986,3991315.64847112,0,0,2.11579322499994e-09,0,0,2.09802809616507e-09,163880.66985914,2360631.38894305,11988.3240167792,0,0,592812.200351995,860503.654356352,2.11254907562346e-09,0,2.11439737521995e-09,1499.41094379123,0
"273","Bristol Bay","Naknek",1987,2319010.0767258,2.46191979933499e-09,2.47193528923947e-09,2.47397089894322e-09,2.47715366362899e-09,0,248.558936247438,179535.997593239,941344.981516507,18750.7398995883,0,7908.84844690364,225871.890081394,943847.476752327,1501.58349958441,0,2.47193528923947e-09,0,0
"274","Bristol Bay","Naknek",1988,1962972.63390798,0,2.19363797918319e-09,2.19270795798612e-09,2.19154216935289e-09,0,2109.99172521108,513736.30260592,556011.897523401,27630.3945395189,0,30951.3491785531,351039.263127891,477076.065000036,4417.3702074374,0,2.19363797918319e-09,2.19270795798612e-09,0
"275","Bristol Bay","Naknek",1989,3669831.2953558,0,4.40190298941514e-09,1525.85751511716,4.40655697028222e-09,0,7751.94956985668,828787.4423946,827818.965545254,5897.07966071996,682.944487002935,31776.9365899887,1575843.643555,382132.657386267,7613.81865197156,4.38139055612178e-09,4.40190298941514e-09,4.40241057894449e-09,0
"276","Bristol Bay","Naknek",1990,8300331.60069112,0,2660.29076009113,5554.80522024779,3713.35292534463,0,4.66391148194813e-09,1858983.82544858,3274444.93950671,12059.872515101,0,2489.48075273992,1612753.36439599,1527671.6691663,4.69604611841654e-09,0,4.68675500218175e-09,4.69211563959503e-09,0
"277","Bristol Bay","Naknek",1991,9754424.63249577,0,3.84666147682797e-09,14665.4043633362,3.84801524508228e-09,0,0,369590.255973837,6684278.94040582,54935.1287849712,0,2471.6078581962,1219364.52692957,1407689.14807708,1429.62010294494,0,3.84666147682797e-09,3.84902929168768e-09,0
"278","Bristol Bay","Naknek",1992,5222906.78506534,0,4.53622268192115e-09,4.54538171886551e-09,3069.00806257965,0,1191.78261996315,354737.962299196,1244917.68044809,439131.494950736,0,31753.3720465885,616859.469851407,2484591.1239052,37992.4878351525,0,4.53622268192115e-09,8662.40304640931,0
"279","Bristol Bay","Naknek",1993,5577184.76242053,0,0,5.1011050368597e-09,0,0,5.10138571536514e-09,360910.259530495,1120895.25967834,119538.615473596,742.804516925869,4535.82924553982,780077.429791028,3148639.66224016,41844.9019444225,0,5.10109946007493e-09,5.1011050368597e-09,0
"280","Bristol Bay","Naknek",1994,3700808.24107306,0,2264.59366585635,4.93507798601455e-09,4.93529470970089e-09,0,11436.8045496153,659726.896789352,819386.622423112,18881.1758009103,0,54894.243808705,1406718.53377192,716195.400841927,11303.9694216425,0,4.94563246899153e-09,4.93507798601455e-09,0
"281","Bristol Bay","Naknek",1995,3440141.64410542,0,5.98565128605627e-09,5.98564463778832e-09,5.98563726835333e-09,0,0,451505.364261898,911101.43911156,5.98563726835333e-09,0,2602.94848009323,1531081.46027709,537975.151982086,3330.34368086552,0,2544.93631180144,5.98564463778832e-09,0
"282","Bristol Bay","Naknek",1996,4662460.92704385,0,0,5617.72139403374,3.20761446136988e-09,0,122.458983367356,158742.824990435,3533615.67343824,5004.68315999176,0,487.368950568816,139216.171176085,819654.02495112,3.20761446136988e-09,0,3.207484584576e-09,3.20860702006069e-09,0
"283","Bristol Bay","Naknek",1997,1910810.19559492,0,5.91638827912211e-05,0.000441145804933306,5.42097799245421e-05,0,4949.92304783206,352180.965215156,751849.023652494,62714.2797372862,0,14445.3446731611,282464.847354202,424425.078576968,16163.599681504,1617.12580764688,0.003685071449263,0.0036090758302614,0
"284","Bristol Bay","Naknek",1998,2365116.31779293,0,0,2.27568289238966e-09,0,0,8708.22546704754,504530.827538531,1121937.80794475,11956.2940814238,0,17068.5759627323,430638.544022847,265278.323726966,1458.44290294777,0,3539.27614568075,1.5171219282595e-09,0
"285","Bristol Bay","Naknek",1999,4701483.59042714,0,0,0,0,0,1386.14270256819,2425255.49962354,758141.952572327,24034.424789617,0,502.139468440963,730718.838285128,761444.592985505,3.53154189970363e-09,0,3.53187341267416e-09,3.53145950888567e-09,0
"286","Bristol Bay","Naknek",2000,3967486.10829848,0,0,0,282.69982189466,0,0,340634.566103316,3130745.32811901,1696.19893137005,0,0,117753.99951469,376373.315808193,0,0,2.08469981908446e-09,2.08468311887446e-09,0
"287","Bristol Bay","Naknek",2001,5991184.94059195,0,0,1330.83506201483,0,0,1064.66804961309,97471.4974381258,5591154.33758177,68798.0960919868,2.47601153967487e-09,6840.81230471444,49654.1915278732,172127.945770709,2742.55676513604,0,1.84895313593357e-09,1.84865291955125e-09,0
"288","Bristol Bay","Naknek",2002,2813597.65747736,0,256.538071936721,0,0,0,0,595642.300287036,899635.540323144,107358.681417431,0,1475.2079336621,825499.876103832,379239.654670222,3335.43734638006,1.23481269281921e-09,897.883251779759,256.538071937956,0
"289","Bristol Bay","Naknek",2003,4861853.11575964,0,0,0,0,0,2965.7954579216,713059.888060236,1957153.56816868,15456.4920248888,1.48095673603862e-09,7565.74140766307,553804.860296737,1604686.5529708,2675.55197780762,0,4484.66539490221,1.47925990964558e-09,0
"290","Bristol Bay","Naknek",2004,4066709.7034055,0,0,317.203918591903,0,0,0,1207028.86475426,1388588.21598085,17915.9922454029,0,3.72487173537518e-09,707967.121693687,742520.172936702,2229.29097956638,0,3.73628209790541e-09,3.73779370162624e-09,142.840896422819
"291","Bristol Bay","Naknek",2005,8765371.00629132,0,0,349.796757149409,0,0,48568.9280272866,484233.355316322,6824908.77785729,14886.7267398488,0,10587.7927433843,453896.901675349,927938.727174682,2.69184976413538e-09,0,2.69142243599772e-09,2.69137713459147e-09,0
"292","Bristol Bay","Naknek",2006,5342241.08539432,0,0,2.664582521746e-09,2.66434844201575e-09,0,8942.05890315605,1471105.54402306,2926493.29707033,79276.5599842448,0,1829.33528582607,396239.388226401,454432.117698953,1095.36719985757,0,1732.04980263171,1095.36719985757,0
"293","Bristol Bay","Naknek",2007,8438491.67331394,0,0,0,0,0,0,3692037.19254309,3683675.67809876,50778.7321105377,0,3.25235101365951e-09,250688.439937161,761311.630624377,3.2481012929768e-09,0,3.24933567384722e-09,4.87202007907332e-09,0
"294","Bristol Bay","Naknek",2008,9129940.88360124,0,0,3.31964912707174e-09,3.31977710166415e-09,0,36671.9471639673,986911.336899318,7549811.97513243,93383.7818237125,3419.83801343614,3321.20069968272,247183.187289724,209237.616578944,3.31977710166415e-09,0,3.31960550140945e-09,3.31964912707174e-09,0
"295","Bristol Bay","Naknek",2009,4912919.86145329,0,0,0,0,0,50441.6959960496,1302924.7710825,1652172.79248148,279025.578953312,0,10574.3937923708,979063.191611649,615269.014273872,21791.888214921,0,1656.53504713167,0,0
"296","Bristol Bay","Naknek",2010,5436897.89957308,0,0,3.12926797873649e-09,3.12891804776962e-09,0,17540.5492511427,1657238.27752978,2255794.84990553,15654.8697244098,0,18821.2318274557,801427.187885937,665454.380787849,4966.55266096474,0,3.13013392158974e-09,0,0
"297","Bristol Bay","Naknek",2011,5520113.23060935,0,0,994.304026039052,2.5724277755458e-09,0,23086.8952629586,1861894.7592203,1928248.1182961,24685.0016809943,0,14339.3566796502,717671.066216282,947784.836860407,1408.89236661134,0,2.57519829919525e-09,5.14710702204239e-09,0
"298","Bristol Bay","Naknek",2012,3322918.24103737,0,0,88.5176538030227,2.8673864307024e-09,0,5414.94606410369,580269.339447724,1539525.30509873,33266.2823208704,0,13079.8672665994,645374.19922285,499064.361536709,4193.92073025483,0,88.5176538015897,2552.98404192116,0
"299","Bristol Bay","Naknek",2013,3074881.62181673,0,0,0,6.2249426699545e-09,0,97716.5203821839,457482.250275066,1595287.09776143,31151.7599223674,1168.68067510237,5755.89118549514,360751.128044291,524183.911495455,1305.01065664423,0,5.19385712674028e-09,79.3714186846922,0
"300","Bristol Bay","Naknek",2014,5323139.58615782,0,0,92.5766612269604,0,0,82430.9719808517,3220884.81102264,889893.760937098,6352.10549736133,0,37968.6170904447,396535.760607245,688888.40569972,92.5766612269613,0,3.30356609787662e-09,3.30273817841806e-09,0
"301","Bristol Bay","Naknek",2015,6090439.2308988,0,0,0.146667309239618,0,0,11744.1874034647,2215738.1961411,2291356.32159083,564.225943894506,0,41339.2104996921,1371746.63567862,157949.862102662,0,0,0.444871231533825,0,0
"302","Bristol Bay","Naknek",2016,5037024.12725553,0,0,0,0,0,61369.2371595384,2391536.69757651,1311129.43620946,1563.22080998603,0,5726.83584812014,864071.633804588,399926.542961783,1700.52288553154,0,4.46012556820811e-09,4.45996798138388e-09,0
"303","Bristol Bay","Naknek",2017,5975665.3718311,0,0,0,0,0,32824.0604752215,2742095.40731836,2012814.04076256,74.8001811999521,0,0,616529.709870026,571249.201549187,0,0,12.7592534856341,65.3924210575608,0
"304","Bristol Bay","Naknek",2018,6926059.98137954,0,0,0,0,0,38702.0433879735,2955137.99571068,3315114.73473893,14097.7979561833,33.7973504178099,2345.8814222317,228371.816337202,369747.824559052,1967.88346495126,0,0,540.206451913087,0
"305","Bristol Bay","Naknek",2019,8824530.43537306,0,0,0,0,0,1204.8765382774,5261676.35124055,3159370.45466244,3882.08591054486,0,0.682850196278848,240535.02321217,157853.499999327,0,0,0,7.46095955579481,0
"306","Bristol Bay","Naknek",2020,10102211.9555226,0,0,0,0,0,57139.7096595429,2594704.99174196,7055600.98661271,4.72688738450373e-09,0,4.72785908649728e-09,282087.101260346,112679.166248016,0,0,4.727181838231e-09,0,0
